city,__amount,__id,year,description,type,id
Sthelena,20154624,Equipment & Maintenance,2012,Actual,actual,B8984079ADC742DCA484CA5FC28E685B
Sthelena,19065302,Equipment & Maintenance,2012,Actual,actual,321527BDCA974068AB4122D7095CB60F
Sthelena,22041114,Equipment & Maintenance,2012,Actual,actual,67735AFF539440D2AC574ADB243C4D87
Sthelena,28037320,Equipment & Maintenance,2012,Actual,actual,9A6C52E1BEBC4025AFFD9ADEEDA45CC5
Sthelena,24290483,Equipment & Maintenance,2012,Actual,actual,FFC22C9C6C2643C4A06B48CB2693014F
Sthelena,4353187,Equipment & Maintenance,2012,Actual,actual,58351E2BB83D462789713F1EA8F4D067
Sthelena,7486161,Equipment & Maintenance,2012,Actual,actual,2E1D4E763F4F4928A739E3F9BE49F2D2
Sthelena,1199294,Equipment & Maintenance,2012,Actual,actual,588CB149C85041149845A054C41422D3
Sthelena,9543233,Equipment & Maintenance,2012,Actual,actual,4F586DC94F524FE7BCCBB462B567FF96
Sthelena,16088415,Equipment & Maintenance,2012,Actual,actual,78543355B1994A3CABD6897FA9451F0C
Sthelena,13199392,Equipment & Maintenance,2012,Actual,actual,DC0BAC40F9554752B31615D9D76E3D73
Sthelena,13053906,Equipment & Maintenance,2013,Actual,actual,DB1DDA8AC4094D37B5ACC8FD28A095D6
Sthelena,1154044,Equipment & Maintenance,2013,Actual,actual,506059CFA01D4444A682226B7A02BC8A
Sthelena,4782792,Equipment & Maintenance,2013,Actual,actual,37735EB6B7444A678C13702F06B40506
Sthelena,6926701,Equipment & Maintenance,2013,Actual,actual,F60B67D7EC3742718602AFCF13CE1D45
Sthelena,7664463,Equipment & Maintenance,2013,Actual,actual,76D6DD896EED4F85A98AC345CF7F9FE5
Sthelena,8692534,Equipment & Maintenance,2013,Actual,actual,A33D7B4546C943A3B8DE0E3E232D92D8
Sthelena,9849715,Equipment & Maintenance,2013,Actual,actual,7866910F01A14C6EA77681B5D5F60E9B
Sthelena,5693166,Equipment & Maintenance,2014,Actual,actual,97E37489E1CF4760A8E4B1F1F09AD5AC
Sthelena,4718735,Equipment & Maintenance,2014,Actual,actual,B84C253C9E5B4860B6D65F1985EF9EE9
Sthelena,10708031,Equipment & Maintenance,2014,Actual,actual,5CFFB81011064799AB5D273C8F7D249D
Sthelena,8063129,Equipment & Maintenance,2014,Actual,actual,BE1419989DC342CA91493E6218ACE711
Sthelena,706706979,Capital,2010,Actual,actual,91B4408FA84E4082B2C00CD2124CFA16
Sthelena,706706979,Capital,2010,Actual,actual,28C404E56D6F477E9EAD9B74E63B5AA3
Sthelena,51983231,Capital,2012,Actual,actual,5578434A087A4A5B979D5DC004C298C9
Sthelena,30193452,Capital,2012,Actual,actual,77E091498F52433287260D8ECD5F1957
Sthelena,36212552,Capital,2012,Actual,actual,B8984079ADC742DCA484CA5FC28E685B
Sthelena,32952178,Capital,2012,Actual,actual,321527BDCA974068AB4122D7095CB60F
Sthelena,49786845,Capital,2012,Actual,actual,67735AFF539440D2AC574ADB243C4D87
Sthelena,51983231,Capital,2012,Actual,actual,9A6C52E1BEBC4025AFFD9ADEEDA45CC5
Sthelena,50856756,Capital,2012,Actual,actual,FFC22C9C6C2643C4A06B48CB2693014F
Sthelena,29268580,Capital,2012,Actual,actual,78543355B1994A3CABD6897FA9451F0C
Sthelena,24667341,Capital,2012,Actual,actual,DC0BAC40F9554752B31615D9D76E3D73
Sthelena,212455141,Capital,2014,Budget,budget,78FD032FB3CD4627B96919E2EBAD7FE8
Sthelena,450915031,Capital,2010,Actual,actual,D6A78225CBB44EC291DC7C144D47D396
Sthelena,483122740,Capital,2010,Actual,actual,DF62E157116F4DC2A5C710576686E5A6
Sthelena,331239204,Capital,2011,Actual,actual,70A79D7EB6A84480BA9B22790F04F1A4
Sthelena,394115777,Capital,2011,Actual,actual,1F46537D4C00496B8F7BF8FB11ECB1F7
Sthelena,355775019,Capital,2011,Actual,actual,E958DF1C20634D95B318F1854F554921
Sthelena,382481036,Capital,2011,Actual,actual,9160301825054951A4C1AC0ACE20B795
Sthelena,387580526,Capital,2011,Actual,actual,259124E50A1245589309836BBDDFDEE5
Sthelena,394115777,Capital,2011,Actual,actual,A2A5AFC9209A4FC88812A26D06D88CC5
Sthelena,382533672,Capital,2011,Actual,actual,82C6E606D9FA497F9A4A7985EDB16C84
Sthelena,264024324,Capital,2011,Actual,actual,C02A22C65FE3409ABA9BA21E3880B0EC
Sthelena,408492390,Capital,2010,Actual,actual,D84AEABB282E4D6086B49D5EEA5EE1AF
Sthelena,219854640,Capital,2011,Actual,actual,2D20809B60844EDE9EDAC41396553F79
Sthelena,159775624,Capital,2011,Actual,actual,6D67FB185A0D4585942018035537B761
Sthelena,367688931,Capital,2010,Actual,actual,9F3C2488B36342498E16EBE1E6F964E3
Sthelena,368808896,Capital,2010,Actual,actual,0C329D9D45CE4035BBC1AB38E539F6CF
Sthelena,77932675.00000001,Capital,2010,Actual,actual,598697E331564E98984828C8B42BB774
Sthelena,233406723,Capital,2010,Actual,actual,70993490B1464EC99580F0B5F7651C5F
Sthelena,133742732.00000001,Capital,2010,Actual,actual,E746DB829B874739AC3A58C70FF012B9
Sthelena,291272045,Capital,2010,Actual,actual,A5B477ACB7C44600A41194F575AB732A
Sthelena,355335358,Capital,2010,Actual,actual,3458F3E735A84F1A91EB683CE2F83EC6
Sthelena,224503574,Capital,2013,Actual,actual,6ED5ACB4AA434492923D809D3A11FB73
Sthelena,109814438,Capital,2013,Actual,actual,DB1DDA8AC4094D37B5ACC8FD28A095D6
Sthelena,133198206,Capital,2013,Actual,actual,643005E25B1546CEA479E783385B631B
Sthelena,122095954,Capital,2013,Actual,actual,046597DA6A9B40B686FA6EF588E62C6D
Sthelena,220526936,Capital,2013,Actual,actual,BBC1A432A7C8412CBCF356E711BFC5F6
Sthelena,140101382,Capital,2013,Actual,actual,520BFA36B56E45EAA7D8CCB8E171CB40
Sthelena,224458574,Capital,2013,Actual,actual,92B46FD21D9D4FA9A6A5082EE420F93D
Sthelena,4993635,Capital,2013,Actual,actual,37735EB6B7444A678C13702F06B40506
Sthelena,11917574,Capital,2013,Actual,actual,F60B67D7EC3742718602AFCF13CE1D45
Sthelena,49344561,Capital,2013,Actual,actual,76D6DD896EED4F85A98AC345CF7F9FE5
Sthelena,49876198,Capital,2013,Actual,actual,A33D7B4546C943A3B8DE0E3E232D92D8
Sthelena,99903142,Capital,2013,Actual,actual,7866910F01A14C6EA77681B5D5F60E9B
Sthelena,306806,Capital,2011,Actual,actual,F42F4AE79E694F7DACD47206BA7858EB
Sthelena,65018642,Capital,2011,Actual,actual,EE4250EA29174C9296D0EFA068291F24
Sthelena,84376713,Capital,2011,Actual,actual,2DDD6D1381BF41AB8B25BB7185E2B6F1
Sthelena,66903214,Capital,2014,Actual,actual,5CFFB81011064799AB5D273C8F7D249D
Sthelena,9130257,Capital,2014,Actual,actual,BE1419989DC342CA91493E6218ACE711
Sthelena,5669600,Capital,2015,Proposed Budget,budget,3C39D8852F2E4CAEB6FBDF49E9CE8F2F
Sthelena,1232671,Capital,2012,Actual,actual,58351E2BB83D462789713F1EA8F4D067
Sthelena,9289184,Capital,2012,Actual,actual,2E1D4E763F4F4928A739E3F9BE49F2D2
Sthelena,17613175,Capital,2012,Actual,actual,4F586DC94F524FE7BCCBB462B567FF96
Sthelena,2788261,Capital,2014,Actual,actual,97E37489E1CF4760A8E4B1F1F09AD5AC
Sthelena,1115455,Capital,2014,Actual,actual,B84C253C9E5B4860B6D65F1985EF9EE9
Sthelena,413730,Capital,2012,Actual,actual,588CB149C85041149845A054C41422D3
Svswa,361293998,Employee Services,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,351304451,Employee Services,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,370837741,Employee Services,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Svswa,422161800,Employee Services,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,488500000,Employee Services,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,622579427,Contract Services,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,663252364,Contract Services,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,688499866,Contract Services,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Svswa,689723140,Contract Services,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,620005000,Contract Services,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,36260698,Supplies,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,38254892,Supplies,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,45405222,Supplies,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Svswa,49662297,Supplies,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,69300000,Supplies,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,94291974,Other Expenses,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,103484489,Other Expenses,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,102306719,Other Expenses,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Svswa,120068220,Other Expenses,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,105445000,Other Expenses,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,313818842,Debt Service,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,313965091,Debt Service,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,314005092,Debt Service,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Svswa,294930000,Debt Service,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,192100000,Debt Service,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,1269007,Capital Outlay,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,2800000,Capital Outlay,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,1050000,Capital Outlay,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,123900,Closure/Postclosure,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,27700000,Closure/Postclosure,2014,Budget,budget,BF90A94EF2F14A06B3EF3D654BE6E7E0
Svswa,18600000,Closure/Postclosure,2015,Budget,budget,F2389279A7FB4C8FB8BFD6B07CFFF140
Svswa,57250900,Other Financing Uses,2011,Actual,actual,8366A93CEA8F44B992A4DD368055F276
Svswa,26470800,Other Financing Uses,2012,Actual,actual,AF6821B3C39841A0A17F21AB253E94B4
Svswa,25928700,Other Financing Uses,2013,Actual,actual,CF655732862641EEAC7A6FA228553B8D
Thousandoaks,2830730235,Salaries,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,3396392220,Salaries,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,3420025371,Salaries,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,3291735161,Salaries,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,1895276472,Salaries,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,2345412317,Salaries,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,2983975771,Salaries,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,167304595,Salaries,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,398848724,Salaries,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,867226275,Salaries,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,2983975771,Salaries,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,1665296500,Salaries,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,1213052165,Salaries,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,1443523010,Salaries,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,3194370900,Salaries,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,2956913329,Salaries,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,2121258805,Salaries,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,2684244885,Salaries,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,635837238,Salaries,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,3159014300,Salaries,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,3275255032,Salaries,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,3136582419,Salaries,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,3090783776,Salaries,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,1197441739,Benefits,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,1559545609,Benefits,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,1545438294,Benefits,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,1602643400,Benefits,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,1367056196,Benefits,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,1454211449,Benefits,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,1421366706,Benefits,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,1483512681,Benefits,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,1426883823,Benefits,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,813042647,Benefits,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,1426883823,Benefits,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,190565111,Benefits,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,410344596,Benefits,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,672066415,Benefits,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,1605326600,Benefits,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,1031381236,Benefits,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,1134383328,Benefits,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,1275278163,Benefits,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,555453337,Benefits,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,919129621,Benefits,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,304137815,Benefits,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,81570851,Benefits,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,1925499299,Benefits,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,409340190,Supplies And Equipment,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,440032889,Supplies And Equipment,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,393833448,Supplies And Equipment,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,178391028,Supplies And Equipment,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,443112890,Supplies And Equipment,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,217686849,Supplies And Equipment,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,263240990,Supplies And Equipment,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,353593518,Supplies And Equipment,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,63109622,Supplies And Equipment,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,125473434,Supplies And Equipment,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,153762382,Supplies And Equipment,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,496139800,Supplies And Equipment,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,466177400,Supplies And Equipment,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,430592321,Supplies And Equipment,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,401043607,Supplies And Equipment,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,436476114,Supplies And Equipment,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,315774601,Supplies And Equipment,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,94068901,Supplies And Equipment,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,490648483,Supplies And Equipment,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,396041273,Supplies And Equipment,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,436476114,Supplies And Equipment,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,414462087,Supplies And Equipment,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,32320358,Supplies And Equipment,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,1319688620,Utilities,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,1542954430,Utilities,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,1591770879,Utilities,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,1632267487,Utilities,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,2044000700,Utilities,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,2136450700,Utilities,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,1358379854,Utilities,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,1825789338,Utilities,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,1988909048,Utilities,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,1260156001,Utilities,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,758449627,Utilities,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,1781224214,Utilities,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,582924839,Utilities,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,890584813,Utilities,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,1635753040,Utilities,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,1693478429,Utilities,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,1127858287,Utilities,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,1416068403,Utilities,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,1988909048,Utilities,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,389057597,Utilities,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,998991962,Utilities,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,190456766,Utilities,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,1588805421,Utilities,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,408782901,Repairs And Maintenance,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,549634232,Repairs And Maintenance,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,467609500,Repairs And Maintenance,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,588477137,Repairs And Maintenance,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,417497682,Repairs And Maintenance,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,588477137,Repairs And Maintenance,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,428196655,Repairs And Maintenance,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,330548324,Repairs And Maintenance,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,516292846,Repairs And Maintenance,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,67920720,Repairs And Maintenance,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,618836000,Repairs And Maintenance,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,613530400,Repairs And Maintenance,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,508030216,Repairs And Maintenance,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,470727390,Repairs And Maintenance,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,117313531,Repairs And Maintenance,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,232340080,Repairs And Maintenance,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,296266345,Repairs And Maintenance,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,156200680,Repairs And Maintenance,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,197893465,Repairs And Maintenance,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,426402207,Repairs And Maintenance,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,495438301,Repairs And Maintenance,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,486856539,Repairs And Maintenance,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,364125646,Repairs And Maintenance,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,2360120260,Professional And Contractual,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,2532898266,Professional And Contractual,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,2249515210,Professional And Contractual,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,1025432351,Professional And Contractual,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,1353827659,Professional And Contractual,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,2069968705,Professional And Contractual,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,2692759435,Professional And Contractual,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,219927738,Professional And Contractual,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,712652319,Professional And Contractual,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,899491879,Professional And Contractual,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,3059093200,Professional And Contractual,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,2517343732,Professional And Contractual,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,2343875187,Professional And Contractual,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,3131908400,Professional And Contractual,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,1879493353,Professional And Contractual,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,2692759435,Professional And Contractual,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,1141329696,Professional And Contractual,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,371339200,Professional And Contractual,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,497616695,Professional And Contractual,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,624119800,Professional And Contractual,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,2466245087,Professional And Contractual,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,2124033891,Professional And Contractual,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,2501522076,Professional And Contractual,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,1872715411,Law Enforcement,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,2065289002,Law Enforcement,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,2086398816,Law Enforcement,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,209343746,Law Enforcement,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,419750248,Law Enforcement,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,630049228,Law Enforcement,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,838512552,Law Enforcement,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,1040536451,Law Enforcement,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,2660310000,Law Enforcement,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,2740090000,Law Enforcement,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,2451460134,Law Enforcement,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,1878214382,Law Enforcement,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,2509214884,Law Enforcement,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,2419649126,Law Enforcement,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,2540634795,Law Enforcement,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,1461555174,Law Enforcement,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,2509214884,Law Enforcement,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,2279248180,Law Enforcement,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,2381066651,Law Enforcement,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,2427389960,Law Enforcement,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,2291451299,Law Enforcement,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,1254022344,Law Enforcement,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,1667247431,Law Enforcement,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,-389697795,Charge Backs,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,-425274525,Charge Backs,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
